# module-scoped-classes.tsv -- test classes that MUST run with a Maven-faithful,
# single-module classpath and working directory instead of the suite's flat
# whole-reactor classpath.
#
# WHY THIS FILE EXISTS
# -----------------------------------------------------------------------------
# run-netty-suite.sh runs every class from one working directory ($HERE) against
# one hand-assembled `common.args` classpath that contains EVERY netty module's
# target/classes + target/test-classes at once. For almost every netty test that
# is fine and is exactly what we want: more classes visible, fewer environment
# differences to explain away.
#
# `NativeImageHandlerMetadataTest` (17 copies, one per module) is the exception.
# It is a build-hygiene test, not a VM test: it asks Reflections for every
# ChannelHandler subtype under a package prefix and compares that set against the
# module's checked-in
#   src/main/resources/META-INF/native-image/<groupId>/<artifactId>/generated/handlers/reflect-config.json
# Two things about the flat run break it, on CratonVM and on stock HotSpot alike
# (see fixed-suite-bugs/netty/nativeimagehandlermetadatatest-harness-module-scope-FIXED-20260819.md):
#
#   1. The expected path is built from `nativeImage.handlerMetadataGroupId` and
#      `nativeimage.handlerMetadataArtifactId`, which netty's pom.xml feeds to
#      surefire from ${project.groupId}/${project.artifactId}. Nothing sets them
#      here, so both read back `null` and the test looks for
#      `.../native-image/null/null/generated/handlers/reflect-config.json`.
#   2. That path is RELATIVE, resolved against the process working directory --
#      under Maven the module directory, under this harness $HERE.
#   3. Even with 1+2 fixed, the flat classpath over-collects: scanning
#      `io.netty.handler.codec` for codec-base sees every codec-* module's
#      handlers, and scanning `io.netty.channel` for transport sees
#      transport-native-unix-common-tests' handlers (whose classes live in a
#      target/classes, so the util's `/test-classes/` filter does not drop them).
#      Maven never shows those to the module, so the checked-in file rightly
#      does not list them.
#
# So these classes get the real thing: the module's own Maven test classpath
# (regenerated by gen-module-args.sh), the module directory as cwd, and the two
# system properties surefire would have set.
#
# FORMAT: tab-separated  <class>  <module-dir>  <groupId>  <artifactId>
# <module-dir> is relative to $NETTY_SRC (default /data/cratonvm/apps/netty).
# Blank lines and lines starting with '#' are ignored. Regenerate the argfiles
# after editing:  ./gen-module-args.sh
io.netty.handler.codec.NativeImageHandlerMetadataTest	codec-base	io.netty	netty-codec-base
io.netty.handler.codec.dns.NativeImageHandlerMetadataTest	codec-dns	io.netty	netty-codec-dns
io.netty.handler.codec.haproxy.NativeImageHandlerMetadataTest	codec-haproxy	io.netty	netty-codec-haproxy
io.netty.handler.codec.http.NativeImageHandlerMetadataTest	codec-http	io.netty	netty-codec-http
io.netty.handler.codec.http2.NativeImageHandlerMetadataTest	codec-http2	io.netty	netty-codec-http2
io.netty.handler.codec.memcache.binary.NativeImageHandlerMetadataTest	codec-memcache	io.netty	netty-codec-memcache
io.netty.handler.codec.mqtt.NativeImageHandlerMetadataTest	codec-mqtt	io.netty	netty-codec-mqtt
io.netty.handler.codec.redis.NativeImageHandlerMetadataTest	codec-redis	io.netty	netty-codec-redis
io.netty.handler.codec.smtp.NativeImageHandlerMetadataTest	codec-smtp	io.netty	netty-codec-smtp
io.netty.handler.codec.socks.NativeImageHandlerMetadataTest	codec-socks	io.netty	netty-codec-socks
io.netty.handler.codec.stomp.NativeImageHandlerMetadataTest	codec-stomp	io.netty	netty-codec-stomp
io.netty.handler.codec.xml.NativeImageHandlerMetadataTest	codec-xml	io.netty	netty-codec-xml
io.netty.handler.proxy.NativeImageHandlerMetadataTest	handler-proxy	io.netty	netty-handler-proxy
io.netty.handler.NativeImageHandlerMetadataTest	handler	io.netty	netty-handler
io.netty.resolver.dns.NativeImageHandlerMetadataTest	resolver-dns	io.netty	netty-resolver-dns
io.netty.handler.codec.sctp.NativeImageHandlerMetadataTest	transport-sctp	io.netty	netty-transport-sctp
io.netty.channel.NativeImageHandlerMetadataTest	transport	io.netty	netty-transport
io.netty.util.internal.NativeLibraryLoaderTest	common	io.netty	netty-common
